"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLikJS","LogLikR","difference"
2000,8.47047947727626,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008387492259311,0.000890840155322,51.7850787060773,1660,0.724984708563709,0.318136709377417,0.824677518254023,9.00586867323566E-06,0.4,4,0.788320230453516,16.9400916355235,0.333333333333333,53163.2368812676,26.5519343271905,1.38634634960593,362.070326851616,2.58988581011013,442.410123361354,52.4013603894955,31.3524410701502,1554.10298506192,171817.193245177,811.105743839338,8.00203447538513E-08,0.999999484580722,-8588.457724,-8588.3827106983,-0.075013301699073
2000,8.56161273078005,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004136393036673,0.000963128275143,35.6770991594663,1660,0.907232692467833,0.678995805708163,0.523787795455802,2.85660821090202E-05,0.4,4,0.969152760395592,16.8774041933182,0.333333333333333,66071.4041446212,1360.38786410682,3.02293521681131,312.82223442954,2.04751160972499,46.0145096705875,4.98997208125254,7.29236941692663,160.858116102844,88.3797747938527,2948.413472805,5.56549061227542E-05,0.998762029287829,-8584.648289,-8584.68350196035,0.035212960348872
2000,8.65138345042997,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004012220872501,0.001040769457582,43.2567315946113,1660,0.898886875046817,0.673909646983961,0.533347144943089,3.07936466236248E-05,0.4,4,0.907843865537027,16.952038549672,0.333333333333333,14501.1813575567,1553.55319937391,1.07732423269371,355.368142142248,8.54463769470035,47.9602987548971,7.36992162818144,5.74427049408429,247.182066770188,79851.787077074,1945.91850682625,0.000145184575913,0.998718954016533,-8588.90943,-8588.89653302461,-0.012896975389595
2000,8.590746505006,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004173488245049,0.000975801436858,37.5101590551855,1660,0.919125339015783,0.634353908565477,0.524617726460288,2.52889812017387E-05,0.4,4,1.59006447193047,16.949600400909,0.333333333333333,70.0291280924656,1033.90328584323,2.49076969294293,321.523625207003,0.8304067578059,132.459143746164,1.29150770771755,1.10873617318247,276.210941488556,110161.88183985,6081.59458842091,0.000296064443938,0.997104436423791,-8581.583884,-8581.56145649295,-0.022427507050452
2000,9.39912120856597,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003965944225005,0.001066940098015,33.2130381827746,1660,0.96006097464516,0.711411924501828,0.44405341280916,3.7162650409789E-05,0.4,4,0.978762194147385,16.935280663378,0.333333333333333,36020.8555664355,108.860294267015,0.142882613251972,296.677983863975,5.42055735383208,124.860236824885,21.3079487267261,16.1633502922259,303.241818127585,55030.1688852075,24.5083882782693,0.000136603603602,0.998786539187961,-8583.687882,-8583.63064636925,-0.057235630749347
2000,9.27500209359766,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0038248636782,0.001127748986871,51.465457367599,1660,0.925841595128559,0.632177842285318,0.555487766839142,2.27476774118509E-05,0.4,4,0.827011648935206,16.802096977696,0.333333333333333,25564.5522227497,323.754718321862,0.522846605229736,267.850186262372,6.14056617473216,113.435217112638,183.233334508558,11.5020766454671,323.162728325733,46016.464380783,1207.57318946019,0.000105794833203,0.998679574471895,-8593.040074,-8593.02847610289,-0.011597897109823
2000,8.51400170528485,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00367575801907,0.001080187384567,46.772473306192,1660,0.913836699881668,0.646364359913624,0.559187482053355,2.32931057221209E-05,0.4,4,0.951753294511136,16.7882577994966,0.333333333333333,19843.6799750212,395.493711104177,2.83825905306257,363.395566263432,0.859854134551673,263.075046397178,6.69631937267614,2.88054387746304,154.284027977311,74390.3632764389,4725.07672235039,9.14953724258591E-05,0.999318296179632,-8586.452408,-8586.374529681,-0.077878318999865
2000,9.55953013774546,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008031608085871,0.000844522760791,28.5442244017268,1660,0.757109524667449,0.510318322318931,0.512326414658524,2.36841159004284E-05,0.4,4,0.956225743646299,16.9739679662116,0.333333333333333,101535.234274353,40.5544220596901,3.36935378204389,144.358296138638,32.8040292230899,393.13338098818,0.167432025296045,42.2518846816622,10018.6568711692,140331.761988577,473.525736991352,1.68818379211992E-07,0.999993841103496,-8583.302511,-8583.34116320856,0.038652208560961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,8.0872205858851,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008689229880402,0.000864015018817,45.5110390709266,1660,0.593582024124202,0.594846608392824,0.542198611317304,1.79142453637653E-05,0.4,4,0.935095422192085,16.9970713622704,0.333333333333333,216421.105660718,145.711659396445,0.262388568589018,137.69223029195,17.6089220406025,415.652096972527,0.533964873219744,18.9019902453824,17902.4483802657,117348.653663485,802.644299584152,1.40938835464286E-07,0.999994651141734,-8585.482236,-8585.45220511225,-0.0300308877504
2000,9.24281238409959,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008478143466057,0.000834494296444,50.2820317992258,1660,0.645379849250739,0.677468256619829,0.503664391148446,1.87001971153897E-05,0.4,4,0.939688586769323,16.9781959607606,0.333333333333333,123420.338035615,442.917766983139,2.14774118815314,161.619445055134,3.1047918937627,445.779159610544,0.154134573277026,1.58996818987961,45804.7306931131,90144.60174131,333.206409470772,3.12559057199734E-07,0.999990645648884,-8589.669557,-8589.6362650112,-0.033291988798737
2000,9.95016851001397,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008242205319714,0.000842323568865,29.1937717122845,1660,0.639522265671526,0.658988944061712,0.502050324462313,3.07044514661796E-05,0.4,4,4.21996573925908,17.036515340607,0.333333333333333,14434.1340032908,740.10722841708,10.1392385925959,71.9081454742143,19.1531052567143,112.525010423114,0.209802180899615,26.45778777462,7393.9630539048,145144.055140861,1808.11942857826,1.1307611218033E-07,0.99999787852806,-8581.090286,-8581.09174701695,0.001461016949179
2000,9.9467581193817,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008080493512218,0.000918899704602,40.5494680283358,1660,0.623875723425591,0.607025586998728,0.514986950500818,2.19111036860609E-05,0.4,4,1.90546915242999,16.8138950431357,0.333333333333333,16750.5769989634,86.068584000362,4.73401738990925,51.8540054648179,37.2896940434086,510.288596647904,0.161214802916251,1.67865451824078,23702.0218620879,141044.004388586,575.800631332757,4.34888398868403E-07,0.999995719338658,-8584.057601,-8583.88892615712,-0.168674842880137
2000,9.81590940838826,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008191767386838,0.000928219614333,58.0898850838863,1660,0.688575931129228,0.537910725840503,0.534161701256337,1.27590330668442E-05,0.4,4,0.937982134687764,16.8459980027579,0.333333333333333,150388.275252202,1137.10701898291,1.23584093881258,109.354477714105,57.247304430953,337.806748342563,0.087566174483273,52.8294895452754,26339.8930112041,173889.212126252,765.79778090229,1.19564797074755E-07,0.999994316503807,-8591.800203,-8591.76364904856,-0.03655395144051
2000,10.4598684554134,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008308270735374,0.0009512462613,38.2972310721343,1660,0.703433087699264,0.526520560497218,0.483032218179944,2.03696617822451E-05,0.4,4,1.37481855350489,16.998670690157,0.333333333333333,10559.2928985025,1303.9742897094,3.3214802718156,106.91170745498,7.3596910263816,461.792772691389,0.297014417708123,4.10550917834641,0.047499317816703,23967.4288343597,10699.8499471779,2.68386025453836E-07,0.999995330996205,-8583.612198,-8583.58502028747,-0.027177712530829
2000,10.7156884171143,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007879512136202,0.00103660165165,42.9349996780775,1660,0.710810279515705,0.506587047604363,0.478897263384841,1.86748782254207E-05,0.4,4,1.25794304447487,16.9330162995035,0.333333333333333,20408.8901018924,721.335619217886,2.59957612866868,222.381379950541,27.4295362482935,327.352630175017,0.329421855945036,18.860914476785,6457.50501133534,30620.397178617,1003.36637819659,1.5440029760389E-07,0.99999721455987,-8584.66632,-8584.59939786597,-0.066922134030392
2000,11.0663821218179,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008736627753466,0.000988541886115,31.3441896963674,1660,0.660729735857893,0.530959854853394,0.488038039810515,2.65083626673537E-05,0.4,4,1.42969286651436,17.0045660392063,0.333333333333333,25547.5637790711,68.3735569730776,46.3913585367,122.52058367228,19.0154463746636,384.48665762636,0.341141676341513,4.57771909836455,29286.5396330613,97991.0953267246,469.263581641605,2.94306991852123E-07,0.999993244441178,-8584.214873,-8584.09560294389,-0.119270056111418
2000,12.7722202150127,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009899335367378,0.000975486822882,50.2686231451895,1660,0.695611500219397,0.639675018444059,0.397941464252893,1.87556346164285E-05,0.4,4,0.806980696489484,16.8363756260519,0.333333333333333,69761.9448812979,1429.325678245,4.33310180084221,105.638112710678,14.4723377978968,394.046895766398,0.104558504899283,2.50843581359035,15770.5432209032,337934.772284978,378.879033455225,1.1502250756465E-07,0.999995379929091,-8593.784291,-8593.6682526746,-0.116038325399131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,6.46928279001957,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005969743453663,0.001055617984794,34.95920212481,1660,0.703586623480456,0.579785402559806,0.445492938418412,2.81168777004191E-05,0.4,4,0.596948064179103,17.0250887214648,0.333333333333333,44600.5805962304,901.648431842573,10.00936375445,86.4699656925645,376.564587206918,384.554725375086,15.6982708578701,11.9617903982766,4.09523063782453E-08,0.000296298119884,2197.64073286864,4.20035465424617E-10,0.999999725603017,-8583.890394,-8583.86328151209,-0.027112487909108
2000,13.7220420003693,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009201902903625,0.001106987238202,24.2430576035879,1660,0.713867809093909,0.549440256665153,0.397197488691283,4.11587501789213E-05,0.4,4,0.58607600170367,16.8576857256885,0.333333333333333,19116.9145473054,653.31604957692,3.14988611766185,129.168579772338,23.0180092202155,448.084063961048,3.13358774675242,4.50574714915202,448.655595307428,56745.0447415222,933.150665189489,1.54549972169987E-08,0.999998801925845,-8588.843687,-8588.7734647028,-0.070222297201326
2000,12.6822369160143,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008871951376945,0.001146383175713,23.204670817248,1660,0.66588487050081,0.564349244531263,0.413075641344965,4.2356157213188E-05,0.4,4,0.566121593639661,16.9102135078807,0.333333333333333,60373.6587837635,1027.13428663706,1.03402586554981,122.823526598286,55.5817261563111,302.345045161197,9.6700913157359,6.79351069233267,509.261415279972,67004.5088895815,863.279822611108,1.31038498251715E-08,0.999998932905695,-8589.457802,-8589.40385900414,-0.05394299586078
2000,10.8045653035155,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008125332274437,0.000871920442677,35.5128833830592,1660,0.95549740389378,0.230151658199011,0.911188459210059,9.22730844722894E-06,0.4,4,0.86553793401301,17.0707813303707,0.333333333333333,123499.86275459,1149.75583181627,4.80504765648268,116.52526493791,36.4479993310707,531.836975547062,15.1113836703668,6.27917323445615,289.729688933453,121305.280050393,23379.8885703595,1.06378721736635E-08,0.999884756668288,-8588.664125,-8588.63833399924,-0.025791000758545
2000,11.8456108220539,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.012057156034275,0.001214334565217,57.1241390931551,1660,0.72996573752342,0.27684021642382,0.497600283561074,8.90583506237144E-06,0.4,4,0.908556046119581,16.9544019719652,0.333333333333333,48128.2416482955,454.366797123892,15.9270716179356,197.20012832199,4.16804425557245,342.673362755849,5.28917037010863,121.366865970052,48.3968699739633,56187.8660106245,7398.2768347095,0.006000228247018,0.992601264828618,-8587.885554,-8587.86527643821,-0.020277561790863
2000,12.1035944671925,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008364499718,0.000749162804495,19.9063821230896,1660,0.959798575233794,0.272496407272647,0.876030555975201,1.69433838108288E-05,0.4,4,0.958636132546328,16.8454700808423,0.333333333333333,43999.8957501661,800.578245788541,3.50935660933114,188.21909161293,10.7435582431815,485.037386450075,3.84768058901348,7.06498187009558,541.669264305761,91694.5643905563,24257.6648844188,3.02346356673373E-09,0.999858374496492,-8585.797746,-8585.73151772958,-0.066228270419742
2000,11.7628152926631,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007957031450715,0.00082977204423,18.4572336732011,1660,0.970265517506294,0.272734999467988,0.812526205631664,2.11875405245146E-05,0.4,4,0.656943284387158,17.0180706334906,0.333333333333333,78088.6020524391,1006.45877125373,5.90673844138545,161.516477313706,0.688774481243727,440.218126764009,14.3254878373384,6.14611901881433,430.127612811719,77920.8709280276,6429.6603879834,5.2484135925912E-09,0.999883016363911,-8587.12606,-8587.10972925417,-0.016330745829691
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,11.8532180621597,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008028538681441,0.000833194404681,17.4234628133147,1660,0.919086988564966,0.288893702471247,0.852070065931734,1.88777924715305E-05,0.4,4,0.651057719445534,17.0530243277445,0.333333333333333,38292.6456409685,506.526126690065,5.07591882124962,167.468961368924,22.2615029721246,605.06411949841,6.84756413999733,1.1490408852631,394.975589824338,135098.583783943,21818.4334015246,5.31814111346793E-09,0.999876971616119,-8590.989737,-8590.97739501337,-0.012341986630418
2000,10.4766195783948,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00729621949016,0.00093863485414,26.5031117357879,1660,0.951299281463331,0.242796703453054,0.799654368741295,1.35670141596499E-05,0.4,4,1.01254934445345,16.9714340357995,0.333333333333333,38176.5286065157,1826.96656062417,0.546220875492963,166.388213345515,8.09498579706646,510.636175155821,1.63146683534164,4.7183910539063,567.569339099149,200969.376898119,25369.321271976,2.0875852849467E-09,0.999865640219762,-8583.648164,-8583.64383261795,-0.004331382049713
2000,11.4441631521541,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007623108219204,0.001297113165099,61.6595964006367,1660,0.815056884162926,0.225056145225052,0.818169530016571,7.25183550464121E-06,0.4,4,0.927345147283559,16.9593911170638,0.333333333333333,3987.70333451521,1462.92120419827,6.51396736800851,367.375183557304,3.47532644821566,304.488856346237,44.670057251778,21.3240172140262,1441.85253759531,48856.4051293722,5058.80516921931,0.000189932779537,0.999073610454985,-8592.010865,-8591.90761623488,-0.103248765120952
2000,14.7927144809055,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008574426454978,0.000925569736537,18.1440297191349,1660,0.968429437201473,0.245326340796241,0.835834835082018,1.81331562536238E-05,0.4,4,0.850853202462688,16.9867563301476,0.333333333333333,48824.9489565971,172.392173409544,8.15436886154146,163.48376593753,14.6613196459706,471.416662409544,3.12495327393891,3.08023367737472,710.777976734394,58060.1290228869,27429.2740495388,3.37228415205184E-09,0.999930650829887,-8591.177409,-8591.10126787097,-0.076141129029566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,1.46486825014436,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.000751385605318,0.001300046712537,57.4448770861294,1660,0.969227141465461,0.999997315354436,0.915331463854787,3.49029389488398E-05,0.4,4,1.19835742911448,16.8848399007609,0.333333333333333,1.78722413058625E-16,0.001096708428547,0.765383896406641,1.717091466427,2.76050247492573E-06,77.2740143423719,103.510279773316,54.6592193921505,334.709242529644,7.82655019092969E-35,10.4439103707872,0.997571281267185,8.03298105644812E-08,-8584.963563,-8584.94656738526,-0.016995614740154
2000,1.74562446706785,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.023688111919299,0.001312281961875,31.1729193823507,1660,0.071523685639267,0.90612118955307,0.921986049552003,5.58593478331117E-05,0.4,4,0.292041639601197,16.9367169340156,0.333333333333333,3222.57546120502,8542.07906611954,0.105348407394999,101.306335600695,1.34832085788552,62.530017757323,489.433271020757,8.11116328876257,533.593977059666,860.284236559615,204.899209447256,0.882167386541513,0.117100356607301,-8590.636689,-8590.6330409582,-0.003648041800261
2000,1.79831435974096,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.024618485001862,0.001312281961875,32.9746942314133,1660,0.073923980537606,0.950357260241606,0.848361184272882,5.50720702771619E-05,0.4,4,0.288400630664717,17.0800851231672,0.333333333333333,3693.10764751227,5872.97227207396,0.200742726358414,90.6981783737832,0.022613310917932,65.5507137266431,157.924105423891,15.7219182096521,409.522014935834,0.040910486607763,144.198671267958,0.824787150747667,0.174411969187598,-8590.659462,-8590.61449332141,-0.044968678590522
2000,2.07168469613196,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.33658859092738,0.001128601673202,39.0958381940601,1660,0.042091832614223,0.950672239129488,0.980048478349584,4.1964640754487E-05,0.4,4,0.639518171967712,12.8572020677933,0.333333333333333,238855.366114421,8300.83430095772,0.40371259335434,54.7522716912139,0.158947129612498,62.0102167603444,142.320906640724,65.8787327280822,198.719912120732,1672.39329906256,52.4165601208123,0.736123382552722,0.254841883640495,-8603.204402,-8603.1848335352,-0.019568464798795
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,2.63775594799782,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006192651347428,0.000492291381349,83.6191216432598,1660,0.449106087896945,0.982909778311533,0.930239897182825,9.37890598094538E-06,0.4,4,0.684501121070486,17.0937477948357,0.333333333333333,3191.76185625324,2109.76932103042,0.064877200656205,756.92765833077,115.367898941877,160.874021544651,1.03431679704519,208.804788221145,503.051175958182,180539.168144715,47.6465666452521,0.000106671287861,0.996490583734627,-8584.87068,-8584.8648623573,-0.005817642699185
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,2.72146194583587,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.012067021524247,0.001060279174214,50.3810420193806,1660,0.138484015802834,0.986994591918358,0.912211084488429,3.24019517768994E-05,0.4,4,0.825586842664524,17.1417943572968,0.333333333333333,874.772855782246,5995.75471142135,16.0554735907002,237.68334257392,80.134295069498,160.060960275399,0.017575507811827,27.2838759654577,108.890279127555,68708.4146644454,878.491675520763,0.00124139439915,0.996067468673656,-8586.158506,-8586.13650720722,-0.021998792779414
2000,2.4309481908409,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005909535452075,0.000470705415132,55.8495187960653,1660,0.45981666951056,0.999982494019505,0.894952953076223,1.37930013698767E-05,0.4,4,0.706586726635864,17.0586856979718,0.333333333333333,862.765626204347,9171.87744367858,0.219922215179644,645.146368875365,4.04628938714601,175.433441441195,59.7591224067691,5.28121388624333,99.7322323181383,158893.906838217,2596.81305253827,3.16146804048295E-05,0.998934084983808,-8580.159514,-8580.1485824169,-0.01093158310141
2000,2.84626150838522,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006305616440681,0.000446872911171,43.2136246221585,1660,0.470911629205201,0.99968000376206,0.892025675844274,1.74262834347587E-05,0.4,4,0.937882765256959,16.9549664232362,0.333333333333333,10209.8976644279,5459.26302128708,0.853062322269336,651.847632415493,12.5679281051916,178.597686839415,0.801537615108727,0.415866530476173,39.4127136504225,215151.382957845,19071.4785944648,6.64241004921284E-05,0.997308514045538,-8579.397789,-8579.39443692512,-0.00335207488024
2000,3.02332003426033,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006317437808179,0.000439160169307,43.0066379488544,1660,0.514530428667862,0.999854235499502,0.900193716962183,1.67672474902003E-05,0.4,4,0.707912806187672,17.2219548190197,0.333333333333333,35864.7154390607,7376.85696421695,1.72518883627591,673.019931941222,7.54178467686082,41.9944022236376,0.21062150652973,1.95380532761318,196.489183629098,302834.699696383,3766.70401803753,0.000166517908016,0.99682083496441,-8582.809857,-8582.73686955888,-0.072987441120859
2000,2.76838053603657,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00596398449505,0.000475270008086,47.9311300371122,1660,0.490596881466083,0.999272631350047,0.887398519928444,1.63425899672239E-05,0.4,4,0.722801860189932,17.2650971022307,0.333333333333333,22188.6319175472,6568.44296359547,0.268411317714415,659.036724643231,27.4520938852757,98.2714962766628,3.93324520021967,7.06306330910116,43.053785916036,39714.9355786262,7101.83046813034,0.000149079170487,0.995994559939456,-8582.054046,-8582.00106077852,-0.052985221478593
2000,3.33729881941622,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006366910541194,0.000483219941783,41.8483538825284,1660,0.473753068366373,0.986421052630542,0.914937384098367,1.88804459886845E-05,0.4,4,0.92269441727221,17.0900535325124,0.333333333333333,180394.389189149,17.8950552268535,0.797372727331698,402.857452314075,17.7306807239125,341.525645511929,3.15501445932031,0.000440376604761,167.648640269998,1056.33233996506,11439.219551253,0.0002410521983,0.993156682190215,-8581.998529,-8581.94789792263,-0.050631077370781
2000,3.24645685287219,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00478868923307,0.000385943119384,49.9817535242645,1660,0.765875122658202,0.878178493879291,0.999896780552858,1.14645567367691E-05,0.4,4,0.709250162181144,17.1345414296597,0.333333333333333,7331.14699299068,6363.05914111082,1.28695186824969,837.347806495851,27.9837379958336,97.9715407646194,1.22179991796794,11.8196349169482,154.200178638433,119991.675891085,6365.83498632574,4.89451663344055E-05,0.998307161191842,-8584.215361,-8584.1518075954,-0.063553404599588
2000,3.11923385767781,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004604635796989,0.000371563781296,49.3040143274008,1660,0.798112607997074,0.880021941629844,0.945916022347447,1.08442055471109E-05,0.4,4,0.859613095062801,16.9897111026804,0.333333333333333,15286.1729230162,697.286380653901,170.828455319174,1002.13708176138,8.01474412954042,177.85640696593,0.806714079248891,23.4224160327683,173.306713979279,43564.6708881377,1200.65327327006,0.000182093428785,0.999176397820622,-8579.52548,-8579.49992732099,-0.025552679009707
2000,3.75295509317655,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004700086120049,0.000388497376169,49.0754904605648,1660,0.828368235728863,0.883991777569339,0.999953796253432,1.15016495496014E-05,0.4,4,0.75689708291571,17.1212483038334,0.333333333333333,14611.0723487615,426.660454798294,2.62720044062,791.966215658956,559.93843937907,52.1622762185346,5.22171361909734,2.71559244800633,296.243007827661,71084.8515169764,466.090057968743,4.11573194249278E-05,0.999467860030812,-8589.121713,-8589.11100423604,-0.010708763960793
2000,3.84573097143162,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004570597873415,0.000364389664741,48.5105602358167,1660,0.85610395781951,0.986503236340424,0.886787741069558,1.25537267013377E-05,0.4,4,1.11614338846447,16.8887405977288,0.333333333333333,24482.5592237192,355.439731599124,0.57981338915001,466.161579038227,9.9451449334316,74.8231183372043,21.1235069913443,185.79471235655,838.268182738585,132802.025348704,12363.9961414224,9.80090216667474E-05,0.999006245299105,-8584.494766,-8584.37752836204,-0.117237637959988
2000,3.73111372228323,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004177414366582,0.000415158838605,30.8828593884345,1660,0.782739001252356,0.981794064260284,0.914166782729173,1.90607727145492E-05,0.4,4,0.979015336640607,25.0807785221395,0.333333333333333,27144.2257135243,51.3267433388237,1.07141679584839,543.755072871363,55.2677630805212,100.580076554919,0.541102518616527,65.2387553008511,39.997535176692,92245.4761339238,73.4603031724001,0.00103353019887,0.998512175391045,"NA","NA","#VALUE!"
2000,3.83402267809573,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004430035654887,0.000376072710177,36.7951736823216,1660,0.875799652127553,0.877518403313662,0.949530468576001,1.39991365974387E-05,0.4,4,1.01543011264141,16.9292045497829,0.333333333333333,302444.261241014,271.359761260484,0.062671456984978,660.507758846681,14.3178602090987,56.5478441519025,2.53492709458893,1.03638271547582,544.032292089073,51664.3624179154,14741.4222320837,0.000237811815572,0.999249237048625,-8581.401494,-8581.30667242445,-0.094821575548849
