,"E","QL","EL_s","EL_i","QN_s","QN_i","EN_s","EN_i","QA_s","QA_i","EA","H_s","H_i","cases"
"207",2970954333.22674,210341451.261849,96494074.767506,3811157676.65934,1505853.84551209,1850136436.53892,4.85146899828448E-05,110900710.531012,-2.66220689680025E-21,-3.66528323376192E-09,4128076.13273322,0.081506301114442,2.37908671108337E-07,0
"208",2472229987.83623,200537528.412385,95531701.3351118,3773147499.31406,1470341.50798678,1806504931.53061,4.83528654307225E-05,110530792.516117,-2.63691397733658E-21,-3.63046035288271E-09,4116270.8700745,0.099000885074971,1.86445486839413E-08,0
"209",2057220787.2988,191190560.681632,94578926.0308953,3735516412.39452,1435666.65223029,1763902381.31764,4.81915806570732E-05,110162108.391744,-2.61186135914221E-21,-3.59596831488972E-09,4104499.36750654,0.116162249204901,1.65406515416738E-08,0
"210",1711879961.20361,182279251.660274,93635653.1308019,3698260635.156,1401809.52895905,1722304521.34791,4.80308338614351E-05,109794654.042182,-2.58704675922096E-21,-3.56180397659084E-09,4092761.52848448,0.132996740115421,5.27369881449808E-09,0
"211",1424510122.61536,173783294.793941,92701787.8630268,3661376424.46408,1368750.85340698,1681687657.78914,4.78706232493349E-05,109428425.365408,-2.56246791621123E-21,-3.52796422458017E-09,4081057.25673871,0.14951058384871,4.38933719229379E-08,0
"212",1185383403.75615,165683331.148279,91777236.4016617,3624860074.54375,1336471.79600324,1642028656.07541,4.77109470322943E-05,109063418.273103,-2.53812259025196E-21,-3.49444597505335E-09,4069386.45627554,0.165709887760581,5.02387253291252E-07,0
"213",986395818.383514,157960903.047305,90861905.8563121,3588707916.56934,1304953.97098159,1603304926.91219,4.75518034277947E-05,108699628.690572,-2.51400856275685E-21,-3.46124617349677E-09,4057749.03137533,0.181600642932632,-7.75019997866107E-08,0
"214",820811953.150526,150598413.956024,89955704.2631923,3552916318.31275,1274179.42635841,1565494413.96305,4.73931906592652E-05,108337052.556716,-2.49012363622165E-21,-3.42836179442229E-09,4046144.88659234,0.197188726293614,5.27909715011401E-08,0
"215",683023329.684235,143579087.083784,89058540.5756086,3517481683.76765,1244130.63340784,1528575580.91856,4.72351069560588E-05,107975685.823977,-2.46646563401785E-21,-3.39578984108308E-09,4034573.92675365,0.21247990285557,-3.95834666153038E-09,0
"216",568365016.075774,136886927.981332,88170324.6550342,3482400452.79689,1214790.47688158,1492527399.47999,4.70775505534405E-05,107615524.458311,-2.44303240019928E-21,-3.36352734520747E-09,4023036.05695892,0.22747982780249,1.53169912739132E-09,0
"217",581677238.128464,130506715.005497,87290968.0797593,3447669133.07126,1186142.30778927,1457329414.20686,4.69205197415451E-05,107256564.551103,-2.41982181987066E-21,-3.33157139504198E-09,3895686.94389548,0.242194022571917,3.49527344742758E-10,0
"218",631679173.224693,124423855.453638,86420380.8647874,3413284170.51749,1158169.68350439,1422961423.20341,4.67640126694065E-05,106898801.871192,-2.39683173672531E-21,-3.29991902181857E-09,3722818.83926753,0.256627980993739,3.07345361257991E-11,0
"219",666559378.394733,118624513.250286,85558476.3502422,3379242142.39223,1130856.73174846,1389403925.32029,4.6608027638712E-05,106542232.536371,-2.37406007603077E-21,-3.26856736907929E-09,3557825.81559906,0.270787015873385,-1.28591966060342E-12,0
"220",689181490.095879,113095476.178402,84705167.9494935,3345539628.84508,1104187.89764269,1356637809.37474,4.64525629083215E-05,106186852.566533,-2.35150476283604E-21,-3.23751358006527E-09,3400326.13036632,0.284676363034431,2.46857192025566E-11,0
"221",701913223.175417,107824145.159517,83860369.9297018,3312173243.7472,1078147.99088632,1324644412.11536,4.6297616742728E-05,105832657.994447,-2.32916374167168E-21,-3.20675482483957E-09,3249957.93107457,0.298301159274324,-9.78895363033464E-12,0
"222",718758952.921207,102798508.627243,83023997.4135189,3279139634.75849,1052722.17958105,1293405510.63455,4.61431874122186E-05,105479644.866127,-2.30703497660696E-21,-3.17628830036581E-09,3093674.28233756,0.311666443502221,-9.21055482677468E-13,0
"223",775214936.211892,88208531.1105649,91186936.2009392,3247278375.86737,1027698.69326795,1262660917.50217,4.59892732014743E-05,105369848.393813,-1.69931681194567E-21,-2.33959179775258E-09,2891852.17704605,3.23872317616294E-09,0.298054755134277,223937416.612061
"224",887822652.358515,64858329.2019099,89970434.4450003,3223446232.97231,1303799.71885729,1237391045.94686,4.58358723750577E-05,111512679.353005,-4.78063845713578E-25,-6.58190541263973E-13,2618820.32956555,3.30486406661063E-09,0.035550669415533,6271220472.22766
"225",1063340139.03484,47689296.9003546,87749462.1414547,3158114221.18429,2579213.89976524,1249074025.76912,4.54603501460241E-05,117036561.385653,6.05475743769405E-08,155009.311730803,2664150.27413224,3.27395264788312E-09,0.010741684939489,7778026457.45795
"226",1456671387.75279,40975210.5684022,84587011.9932381,3055135784.79349,4772152.6460586,1295004017.20942,4.44129775780674E-05,120892351.66081,1.35931308901922E-07,367601.565815254,4175797.26019041,3.15783516770503E-09,0.008396926739732,13180811244.5771
"227",2310151513.22078,58309188.1638307,80771954.8262794,2929246621.09721,7579663.6533243,1364429582.29392,4.28803473695044E-05,123546156.432691,1.92563168450342E-07,551015.098861097,6598933.41770535,2.99715667744945E-09,0.008175319966226,18586342252.4194
"228",3839327031.17484,120073878.905413,76393770.8840557,2791699246.03298,10902058.3308549,1454122413.1994,4.09319066854712E-05,125141695.927992,2.41976941338513E-07,734418.574210245,9508816.49238957,2.81228678643403E-09,0.00815436348238,24528390354.2031
"229",6170601817.7217,264476084.658581,71537101.1808398,2660285527.80099,14646271.2842464,1561833432.04195,3.86335639454226E-05,125803019.813207,2.82952834493386E-07,914172.237942902,12533510.7181651,2.6183389341729E-09,0.008152381770169,31167292997.416
"230",9285255611.03436,541626683.297757,66317377.1989921,2563763285.11798,18690458.3309153,1685969862.50117,3.60683470113515E-05,125702437.031125,3.10510479642063E-07,1072920.42889734,15351611.6401671,2.42555298962477E-09,0.008152193696238,38351503470.239
"231",12886976350.0127,972780509.287949,61017879.4567258,2544164767.10634,22748858.1490437,1821490719.79759,3.34102179092917E-05,125334635.146403,3.16801752989839E-07,1177389.6384764,17660629.6575077,2.24508925284661E-09,0.008152175833549,44332633342.9484
"232",16695311830.2534,1571030917.2662,55764079.6240307,2637120731.33732,26697894.0185965,1972831963.06739,3.07371935617672E-05,124907171.164051,3.1795389948966E-07,1278989.77742009,19409875.0116088,2.07286247990596E-09,0.008152174141447,49915072355.547
"233",20508998695.7758,2342307784.98481,50612353.656869,2873610475.56715,30484413.114901,2151395186.74869,2.80865094455381E-05,124540043.659003,3.1465112489118E-07,1379753.34125656,20700295.9590492,1.90081747457749E-09,0.008152173983207,55956936302.8167
"234",24180469815.1048,3280232354.39475,45614195.7387238,3278827981.80717,34061067.2455654,2373569201.46363,2.54915835212555E-05,124410953.215186,3.07380763535658E-07,1481817.46037393,21643161.628501,1.72289446891031E-09,0.008152173975629,62656154088.8312
"235",27784215217.3319,4460693372.50793,40657412.0906068,3863208721.78118,37543970.6264685,2674529029.77315,2.29005879076627E-05,124370176.909315,3.13580383787443E-07,1679782.86399595,22344697.2785081,1.52902032549758E-09,0.00815217398314,73008899073.8474
"236",31367841612.5615,5965874690.85213,35685736.8303967,4650990669.90595,40990530.5328981,3102270576.51763,2.02940493559072E-05,124528865.419205,3.13062800707258E-07,1890739.16730342,23002917.5234545,1.31819874207144E-09,0.008152173991088,88944157768.6523
"237",34812726179.018,7781219237.60321,30824645.7778397,5668526266.76423,44277659.5852564,3706285089.29654,1.7743289637825E-05,125615638.917051,3.04200526341399E-07,2113539.60672514,23683697.3244034,1.10337047962766E-09,0.008152173993964,108591718678.257
"238",38059689051.4054,9880843428.08416,26186862.1933758,6922032150.37646,47297202.6910453,4549063957.5773,1.53078469475328E-05,128509931.58395,2.885148340894E-07,2368187.82640301,24537452.5132467,8.98944513101675E-10,0.008152173990843,133726131186.906
"239",41063654311.1542,12049391499.7125,22009379.4060428,8436440902.6274,49819219.4708137,5653864236.37923,1.30976498360014E-05,134802404.999148,2.49612064664204E-07,2500230.03559305,25752117.7287309,7.23294559278251E-10,0.008152173978861,160205739155.104
"240",43684367521.795,13724115892.3339,18662744.3265935,10245207820.7803,51487239.1371173,6913875820.31327,1.12830981187252E-05,146830728.800162,2.03207209491257E-07,2564747.7980415,27129126.974329,5.91478550106297E-10,0.008152173962625,169986383635.152
"241",46095146527.639,14919701351.9309,15990292.843915,12226255119.3476,52472951.0067891,8313422601.42827,9.80003152622362E-06,164842473.927546,1.66146042407652E-07,2704391.11053564,29039522.0632828,4.91904369003779E-10,0.008152173950224,180762734282.643
"242",48561471019.5359,15717146711.3652,13840399.5600963,14284747162.1635,52939382.6606768,9828689892.13977,8.58258124827915E-06,188961693.162765,1.36390510379378E-07,2902670.36874797,31739657.7442678,4.16073301677396E-10,0.008152173941026,194082471990.553
"243",51275236966.3358,16182990608.9323,12103610.3387204,16365511945.8074,53004599.5535644,11418847362.454,7.58174841595928E-06,219360963.641901,1.11270456492967E-07,3111180.3820684,35328548.277283,3.58128022411115E-10,0.008152173934051,208126674683.16
"244",54135483714.1546,16206150572.3936,10736174.0902377,18479045401.0308,52719305.6093041,12975010773.9399,6.78139577736309E-06,256779165.695147,8.77705050807052E-08,3214394.95182332,39690804.8929148,3.15175793436562E-10,0.008152173928195,214544567279.589
"245",56989689471.788,15784462687.7486,9667113.86417895,20579641367.8247,52160261.7258765,14426559517.2583,6.14969983823361E-06,301326612.317631,6.87842031820597E-08,3265031.4382143,44656766.1461879,2.83463899912899E-10,0.008152173923832,215202109915.881
"246",59672191476.014,14951083771.0421,8830581.59992732,22610731321.6996,51397563.1111721,15723932246.8238,5.65516370553496E-06,352915936.99179,5.32288473973361E-08,3224655.3393827,50054884.4928469,2.60075417861922E-10,0.008152173920573,211742485862.176
"247",61955461195.4095,13723329775.259,8178240.04004899,24520520050.2492,50482609.5006569,16821007489.2074,5.27429543013388E-06,411533060.083002,4.02187512145165E-08,3053282.9327497,55536180.4761916,2.43113206423997E-10,0.008152173918042,203510482896.907
"248",63853812591.2316,12274624039.9287,7656164.74246854,26210760929.0719,49471399.3041112,17737178609.4383,4.97655652009916E-06,476176636.114877,3.1894981797553E-08,2977080.42959453,60788473.1838753,2.3055578916348E-10,0.008152173916382,195608505415.558
"249",65453818955.9455,10751219619.3002,7225272.08514246,27631033318.4929,48404041.3693563,18499402888.9066,4.73835309858561E-06,545925879.355316,2.49703158541339E-08,2812445.64141314,65864062.7512884,2.21056281348088E-10,0.008152173915153,190175671143.424
"250",66565420753.7241,9132855439.14418,6871990.06956004,28790442592.8004,47294683.9526249,19083887314.6734,4.55290139267842E-06,620960326.67048,1.87810447287011E-08,2508978.57050103,70163078.0440715,2.14285960521197E-10,0.008152173914066,180898924222.521
"251",66972655748.357,7411797259.62288,6585519.55200774,29687129150.2909,46154457.8419221,19474655978.3399,4.41509167214777E-06,701506683.449559,1.31339132260389E-08,2047617.63183597,72955853.6116439,2.09986215190914E-10,0.008152173913068,167672276368.377
"252",65951986692.7168,5571432360.53764,6371108.61837778,30373026577.1585,44978319.3605166,19597706274.8513,4.33370379700088E-06,790003324.450059,4.21248567812025E-09,751393.454362982,72506917.8811993,2.08667746727106E-10,0.008152173911697,144638304348.645
"253",61486010642.8654,4096585871.55781,6259425.15089743,31071408004.9655,43736260.5698394,19265760805.4487,4.31667219395457E-06,888411470.867535,2.99384883275667E-12,544.727675031603,65733360.8394899,2.12263053429368E-10,0.008152173909629,103973694998.299
"254",54888412517.1528,3437435165.40854,271964196.167856,30975568264.5623,42658184.5427485,18790857996.9354,4.30227359544494E-06,906368160.915846,5.49261467877487E-13,99.9375516584924,61289024.5286711,0.015093256514706,0.001262154679706,19568145198.4292
"255",47800639932.6326,3277217806.64164,269251790.071603,30666636716.294,41652182.6239821,18347715856.6213,4.2879230245672E-06,903344898.855451,5.44043080804807E-13,98.9880715690457,58703905.2936711,0.033852812271637,0.000119207299863,0
"256",39776485149.1208,3124468113.74402,266566435.865822,30360786263.5955,40669905.1064396,17915024274.84,4.27362032113361E-06,900331721.120553,5.38874272231127E-13,98.0476122358229,58536026.8440474,0.052255054082759,1.12494545175945E-05,0
"257",33099332320.4205,2978838021.65972,263907863.756472,30057986178.0703,39710792.5038524,17492536798.8381,4.25936532548883E-06,897328594.076263,5.33754571133807E-13,97.1160879567457,58368628.4846965,0.070306787667439,1.01413237608138E-06,0
"258",27543040596.4478,2839995680.77695,261275806.633803,29758206037.0508,38774298.5147784,17080012783.7563,4.24515787849938E-06,894335484.197622,5.28683510953525E-13,96.1934138418316,58201708.8426768,0.088014689233202,6.47102289608913E-08,0
